has_synonyms,is_moderator_only,is_required,count,name,collectives
False,False,False,1185,django-testing,
True,False,False,1185,ace-editor,
False,False,False,1184,vsix,
True,False,False,1183,credit-card,
False,False,False,1183,itemscontrol,
False,False,False,1183,hid,
False,False,False,1182,algorithmic-trading,
False,False,False,1182,rpy2,
False,False,False,1182,webdeploy,
False,False,False,1182,powershell-remoting,
False,False,False,1182,r-package,
False,False,False,1181,text-extraction,
False,False,False,1181,togglebutton,
False,False,False,1180,lan,
False,False,False,1180,google-closure-compiler,
False,False,False,1179,mkdir,
False,False,False,1179,storekit,
False,False,False,1179,sapply,
False,False,False,1179,android-gallery,
False,False,False,1179,double-quotes,
False,False,False,1179,crossfilter,
False,False,False,1178,scrollviewer,
False,False,False,1178,postgresql-9.5,
False,False,False,1177,android-listfragment,
True,False,False,1177,one-hot-encoding,
False,False,False,1175,sudoku,
False,False,False,1175,mahout,
True,False,False,1175,jscript,
False,False,False,1174,quasar-framework,
False,False,False,1173,hierarchical-clustering,
False,False,False,1172,watermark,
False,False,False,1172,protected,
False,False,False,1172,worksheet,
False,False,False,1172,transfer,
False,False,False,1172,joomla1.5,
False,False,False,1172,scrape,
False,False,False,1172,lda,
False,False,False,1171,ionic-native,
False,False,False,1170,explorer,
False,False,False,1170,upsert,
False,False,False,1170,initializer-list,
False,False,False,1170,typetraits,
False,False,False,1170,salesforce-lightning,
False,False,False,1169,aws-iot,
True,False,False,1168,controltemplate,
False,False,False,1168,url-parameters,
False,False,False,1168,custom-taxonomy,
True,False,False,1167,a-star,
False,False,False,1167,shipping,
False,False,False,1167,qtablewidget,
False,False,False,1167,ramda.js,
False,False,False,1166,propel,
False,False,False,1166,utf-16,
True,False,False,1166,static-members,
False,False,False,1165,jfilechooser,
False,False,False,1165,protege,
False,False,False,1165,emscripten,
False,False,False,1165,facebook-sdk-4.0,
False,False,False,1164,custom-attributes,
False,False,False,1164,virtual-memory,
False,False,False,1164,python-turtle,
True,False,False,1163,tridion,
False,False,False,1163,django-staticfiles,
False,False,False,1163,folium,
False,False,False,1162,derived-class,
False,False,False,1161,zk,
False,False,False,1161,sumifs,
False,False,False,1161,rails-activestorage,
True,False,False,1160,gateway,
False,False,False,1160,password-encryption,
False,False,False,1160,rspec2,
False,False,False,1159,instrumentation,
False,False,False,1158,opencart2.x,
False,False,False,1157,mutable,
False,False,False,1157,reshape2,
False,False,False,1157,arduino-ide,
True,False,False,1157,android-mediacodec,
False,False,False,1157,pydantic,
False,False,False,1156,populate,
False,False,False,1156,onsen-ui,
True,False,False,1155,wizard,
False,False,False,1155,nib,
False,False,False,1155,windows-server,
True,False,False,1155,azure-virtual-network,
True,False,False,1155,borrow-checker,
False,False,False,1155,ngrx-store,
False,False,False,1154,typing,
False,False,False,1153,stringstream,
False,False,False,1153,jdo,
False,False,False,1153,android-navigation,
False,False,False,1152,timespan,
False,False,False,1152,nat,
False,False,False,1152,aspect-ratio,
False,False,False,1151,infowindow,
True,False,False,1151,adobe-indesign,
False,False,False,1151,solana,
False,False,False,1150,pass-by-value,
False,False,False,1149,remoting,
False,False,False,1149,xcode-ui-testing,
False,False,False,1149,dart-null-safety,
False,False,False,1148,csh,
False,False,False,1148,dicom,
False,False,False,1148,python-3.3,
True,False,False,1147,optional-parameters,
False,False,False,1147,quantmod,
False,False,False,1147,peewee,
False,False,False,1146,timeline,
False,False,False,1146,hostname,
False,False,False,1146,automator,
False,False,False,1146,dereference,
True,False,False,1145,healthkit,
False,False,False,1145,express-session,
False,False,False,1144,information-retrieval,
True,False,False,1144,stdstring,
True,False,False,1144,c3p0,
False,False,False,1143,confluence,
False,False,False,1142,android-maps-v2,
False,False,False,1141,survey,
False,False,False,1141,jquery-deferred,
True,False,False,1140,workspace,
True,False,False,1140,erd,
False,False,False,1140,objectify,
False,False,False,1140,gradlew,
False,False,False,1140,extjs5,
False,False,False,1139,sqlcmd,
False,False,False,1139,object-detection-api,
False,False,False,1138,sharepoint-designer,
False,False,False,1138,metaclass,
False,False,False,1138,google-api-java-client,
False,False,False,1138,raycasting,
False,False,False,1138,python-venv,
True,False,False,1137,built-in,
False,False,False,1137,flume,
False,False,False,1137,pillow,
False,False,False,1137,raspberry-pi4,
False,False,False,1136,nearest-neighbor,
False,False,False,1136,uinavigationitem,
False,False,False,1136,api-gateway,
False,False,False,1135,syslog,
False,False,False,1135,datamapper,
False,False,False,1135,radgrid,
False,False,False,1135,azure-web-roles,
False,False,False,1135,altair,
False,False,False,1134,hotkeys,
False,False,False,1134,r-raster,
False,False,False,1133,audit,
False,False,False,1133,robotics,
True,False,False,1133,string-literals,
False,False,False,1133,rbenv,
False,False,False,1133,jackson-databind,
False,False,False,1132,bcp,
False,False,False,1132,modbus,
False,False,False,1132,cognos,
False,False,False,1132,ios14,
False,False,False,1131,row-number,
False,False,False,1130,outliers,
True,False,False,1130,watchos,
True,False,False,1130,google-app-maker,
True,False,False,1129,conventions,
False,False,False,1129,geo,
False,False,False,1129,masking,
False,False,False,1129,filewriter,
False,False,False,1128,fileinputstream,
False,False,False,1128,public-key,
False,False,False,1128,paho,
False,False,False,1127,jta,
True,False,False,1127,breadcrumbs,
False,False,False,1127,asp.net-3.5,
False,False,False,1127,setcookie,
False,False,False,1126,mxml,
False,False,False,1126,sqldatareader,
False,False,False,1126,zapier,
False,False,False,1125,headless,
False,False,False,1125,jasperserver,
False,False,False,1125,cloud9-ide,
False,False,False,1125,railstutorial.org,
False,False,False,1125,postgresql-9.2,
False,False,False,1125,mapbox-gl,
False,False,False,1124,file-extension,
False,False,False,1124,textmate,
False,False,False,1124,page-refresh,
False,False,False,1124,user-permissions,
False,False,False,1123,flexslider,
False,False,False,1122,fluent,
False,False,False,1122,framebuffer,
True,False,False,1122,same-origin-policy,
False,False,False,1122,gherkin,
False,False,False,1122,steam,
True,False,False,1121,tortoisehg,
True,False,False,1121,webservice-client,
True,False,False,1120,fold,
False,False,False,1120,qgraphicsview,
True,False,False,1120,c3.js,
False,False,False,1120,azure-cosmosdb-sqlapi,
False,False,False,1119,oracleforms,
False,False,False,1119,func,
False,False,False,1119,intentservice,
False,False,False,1119,consul,
False,False,False,1119,spring-cloud-config,
True,False,False,1118,parse-cloud-code,
True,False,False,1117,lift,
False,False,False,1117,salt,
True,False,False,1117,deferred,
False,False,False,1117,survival-analysis,
False,False,False,1116,class-design,
True,False,False,1116,weak-references,
False,False,False,1116,behat,
False,False,False,1116,cakephp-2.3,
False,False,False,1116,bottom-sheet,
False,False,False,1115,system.drawing,
False,False,False,1115,comet,
False,False,False,1115,flush,
False,False,False,1115,gevent,
False,False,False,1114,fileoutputstream,
True,False,False,1114,dotnetopenauth,
False,False,False,1113,autoconf,
False,False,False,1113,vector-graphics,
False,False,False,1113,playframework-2.2,
True,False,False,1113,shinyapps,
True,False,False,1112,lighttpd,
False,False,False,1112,cultureinfo,
False,False,False,1112,solid-principles,
False,False,False,1112,backbone-views,
False,False,False,1111,msdeploy,
False,False,False,1111,bootstrap-datepicker,
False,False,False,1110,shutil,
False,False,False,1110,uploadify,
True,False,False,1110,quill,
False,False,False,1110,activemq-artemis,
False,False,False,1110,aws-serverless,
True,False,False,1109,url-scheme,
False,False,False,1109,alfresco-share,
False,False,False,1108,case-insensitive,
False,False,False,1108,truffle,
False,False,False,1107,distutils,
False,False,False,1107,device-driver,
False,False,False,1107,llvm-clang,
True,False,False,1107,nancy,
False,False,False,1107,dynamics-365,
False,False,False,1106,qunit,
False,False,False,1106,httpcontext,
False,False,False,1106,mediastore,
False,False,False,1105,mailto,
False,False,False,1105,privacy,
False,False,False,1105,recordset,
True,False,False,1105,variant,
True,False,False,1104,bookmarks,
False,False,False,1104,abstraction,
False,False,False,1104,xmlreader,
True,False,False,1104,having,
False,False,False,1104,nsfetchrequest,
False,False,False,1104,ebean,
False,False,False,1103,sitecore6,
False,False,False,1103,dynamodb-queries,
False,False,False,1102,ejb-3.1,
False,False,False,1101,irc,
False,False,False,1100,simple-injector,
False,False,False,1100,android-cursor,
False,False,False,1099,kvm,
False,False,False,1099,long-polling,
False,False,False,1099,dynamically-generated,
False,False,False,1098,checkboxlist,
False,False,False,1098,illegalstateexception,
False,False,False,1097,tor,
False,False,False,1097,bluej,
False,False,False,1097,keyerror,
False,False,False,1095,nsurlrequest,
False,False,False,1095,pubnub,
False,False,False,1095,symfony-2.1,
False,False,False,1095,docker-container,
False,False,False,1093,zend-db,
False,False,False,1092,2d-games,
False,False,False,1092,hp-uft,
False,False,False,1091,listviewitem,
True,False,False,1091,google-contacts-api,
False,False,False,1091,html.dropdownlistfor,
False,False,False,1091,android-logcat,
False,False,False,1090,system.reflection,
False,False,False,1089,openjpa,
False,False,False,1089,tortoisegit,
False,False,False,1089,googlemock,
False,False,False,1089,gridfs,
False,False,False,1089,handsontable,
False,False,False,1089,angularjs-ng-click,
False,False,False,1088,jogl,
False,False,False,1088,window.open,
False,False,False,1087,fifo,
False,False,False,1087,python-packaging,
False,False,False,1086,yahoo,
False,False,False,1086,macports,
False,False,False,1086,confusion-matrix,
False,False,False,1086,hashicorp-vault,
False,False,False,1086,google-chrome-headless,
True,False,False,1086,wordpress-gutenberg,
False,False,False,1085,trie,
False,False,False,1085,joomla-extensions,
False,False,False,1085,google-cloud-composer,"[{'tags': ['firebase-admob', 'google-cloud-console', 'google-data-studio', 'google-cloud-dns', 'firebase-admin', 'stackdriver', 'google-cloud-sql', 'dialogflow-es-fulfillment', 'google-cloud-composer', 'google-cloud-speech', 'firebase-realtime-database', 'google-cloud-filestore', 'google-cloud-dataprep', 'google-cloud-marketplace', 'google-cloud-pubsub', 'google-cloud-firestore', 'firebase-assistant', 'cordova-plugin-firebasex', 'google-dataflow', 'google-cloud-armor', 'google-cloud-workstations', 'google-cloud-ai', 'google-cloud-deploy', 'google-cloud-dlp', 'google-cloud-tools', 'firebase-util', 'google-cloud-endpoints', 'firebase-performance', 'google-cloud-resource-manager', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-tasks', 'google-cloud-shell-editor', 'recaptcha-enterprise', 'google-app-engine-golang', 'google-app-engine-go', 'google-cloud-iot', 'google-cloud-launcher', 'google-container-registry', 'firebase-dynamic-links', 'firebase-app-indexing', 'maven-jib', 'google-cloud-ml', 'firebase-predictions', 'google-cloud-build', 'google-cloud-kms', 'google-cloud-recommendation', 'google-cloud-vertex-ai', 'firebase-queue', 'google-cloud-dataflow', 'google-cloud-spanner-emulator', 'apigee-baas', 'firebase-cloud-messaging', 'google-container-optimized-os', 'google-cloud-bigtable', 'google-cloud-vpn', 'google-cloud-registry', 'google-cloud-source-repos', 'firebase-invites', 'firebaseui', 'apigee', 'google-cloud-robotics', 'dialogflow-cx', 'firebase-crash-reporting', 'google-cloud-instance-template', 'google-cloud-platform', 'google-cloud-router', 'google-container-os', 'firebase-ab-testing', 'redux-saga-firebase', 'google-app-engine-patch', 'google-app-engine-python', 'google-cloud-code', 'gcloud', 'google-cloud-proxy', 'google-cloud-node', 'firebasesimplelogin', 'google-cloud-print-privet', 'google-cloud-healthcare', 'google-bigquery', 'cloud-document-ai', 'google-cloud-intellij', 'google-cloud-iam', 'google-cloud-instances', 'google-cloud-asset-inventory', 'rest-firebase', 'google-cloud-ml-engine', 'google-cloud-url-maps', 'google-cloud-http-load-balancer', 'google-cloud-translate', 'google-cloud-vision', 'google-cloud-identity', 'google-cloud-repository', 'google-cloud-cdn', 'google-anthos', 'google-cloud-powershell', 'google-cloud-language', 'google-cloud-billing', 'google-cloud-visualstudio', 'google-cloud-automl', 'firebase-app-check', 'google-cloud-tpu', 'google-container-builder', 'google-cloud-sdk', 'google-cloud-spanner', 'react-redux-firebase', 'dialogflow-es', 'google-cloud-error-reporting', 'google-cloud-functions', 'firebase-mlkit', 'firebase-security', 'google-cloud-metrics', 'firebase-hosting', 'google-cloud-messaging', 'google-app-engine-deploy', 'google-cloud-data-fusion', 'google-app-engine-launch', 'firebase-storage', 'firebase-job-dispatcher', 'google-app-engine-php', 'google-cloud-nl', 'google-cloud-test-lab', 'google-cloud-transcoder', 'react-native-firebase', 'google-cloud-logging', 'google-cloud-endpoints-v2', 'google-cloud-data-transfer', 'google-cloud-datastore', 'firebase-extensions', 'firebase-notifications', 'firebase-database', 'firebase-tools', 'google-cloud-php-client', 'google-cloud-storage-r', 'google-cloud-python', 'firebase-cli', 'google-migrate-for-compute-engine', 'firebase-test-lab', 'firebase-app-distribution', 'google-cloud-print', 'google-cloud-pubsublite', 'google-cloud-interconnect', 'nativescript-firebase', 'firebase-authentication', 'google-cloud-datalab', 'google-cloud-automl-nl', 'google-cloud-load-balancer', 'google-cloud-networking', 'firebase-machine-learning', 'firebase', 'firebase-polymer', 'jib', 'google-cloud-trace', 'google-cloud-monitoring', 'google-cloud-ops-agent', 'google-cloud-save', 'google-analytics-firebase', 'google-cloud-api-gateway', 'google-cloud-talent-solution', 'firebase-cloud-functions', 'google-cloud-dataproc-metastore', 'google-cloud-profiler', 'google-cloud-run', 'google-cloud-webrisk', 'google-prediction', 'firebase-remote-config', 'google-compute-engine', 'google-fusion-tables', 'google-cloud-cpp', 'google-cloud-scheduler', 'google-cloud-identity-aware-proxy', 'google-app-engine', 'firebase-in-app-messaging', 'google-kubernetes-engine', 'google-cloud-stackdriver', 'google-cloud-shell', 'firebase-analytics', 'google-cloud-ai-platform-pipelines', 'google-cloud-memorystore', 'google-cloud-storage', 'firebase-console', 'google-cloud-internal-load-balancer', 'google-translate', 'google-cloud-search', 'bigtable', 'google-cloud-debugger'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}]"
False,False,False,1084,automake,
False,False,False,1084,signing,
False,False,False,1084,infinite,
False,False,False,1084,tm,
False,False,False,1083,enterprise,
False,False,False,1083,callstack,
False,False,False,1083,cdata,
True,False,False,1083,javax.imageio,
False,False,False,1082,ebay-api,
False,False,False,1082,objectmapper,
False,False,False,1081,voice,
False,False,False,1081,alter-table,
True,False,False,1081,spline,
False,False,False,1081,anypoint-studio,
True,False,False,1080,stub,
False,False,False,1080,ttk,
False,False,False,1079,tomcat9,
True,False,False,1078,saas,
False,False,False,1078,provisioning,
True,False,False,1078,knapsack-problem,
True,False,False,1078,diacritics,
True,False,False,1078,custom-component,
False,False,False,1078,camunda,
False,False,False,1077,doctype,
False,False,False,1077,msdn,
False,False,False,1077,ibatis,
False,False,False,1077,crc,
False,False,False,1077,reactiveui,
True,False,False,1077,dagger-hilt,
False,False,False,1076,java-2d,
False,False,False,1076,bmp,
False,False,False,1076,spawn,
False,False,False,1076,maven-assembly-plugin,
False,False,False,1076,riscv,
False,False,False,1075,react-query,
True,False,False,1074,wsh,
False,False,False,1074,listadapter,
True,False,False,1074,visual-studio-lightswitch,
False,False,False,1074,sitecore8,
False,False,False,1073,tsconfig,
False,False,False,1072,confidence-interval,
True,False,False,1071,sanitization,
False,False,False,1071,maze,
False,False,False,1071,google-query-language,
False,False,False,1070,coredump,
False,False,False,1070,ng-grid,
False,False,False,1069,with-statement,
False,False,False,1069,threadpoolexecutor,
True,False,False,1068,discrete-mathematics,
False,False,False,1067,stdio,
False,False,False,1067,bounding-box,
False,False,False,1067,spacing,
False,False,False,1067,resque,
False,False,False,1067,react-dom,
False,False,False,1066,migrate,
False,False,False,1066,textblock,
False,False,False,1066,ansible-inventory,
True,False,False,1065,can-bus,
False,False,False,1065,git-flow,
False,False,False,1065,azure-cognitive-services,
True,False,False,1064,digits,
False,False,False,1064,asp.net-identity-2,
True,False,False,1063,android-framelayout,
True,False,False,1063,swift-package-manager,
False,False,False,1063,pgadmin-4,
False,False,False,1062,sqlconnection,
True,False,False,1062,mousewheel,
False,False,False,1062,getusermedia,
False,False,False,1061,expand,
True,False,False,1061,add-on,
False,False,False,1061,wikipedia-api,
False,False,False,1061,xcode4.3,
False,False,False,1061,cucumber-java,
False,False,False,1061,react-state,
False,False,False,1061,data-wrangling,
False,False,False,1060,crystal-reports-2008,
False,False,False,1060,shopify-app,
False,False,False,1059,ansi,
False,False,False,1059,httpwebresponse,
False,False,False,1059,http-status-code-401,
False,False,False,1059,stackexchange.redis,
True,False,False,1058,cjk,
True,False,False,1058,python-c-api,
False,False,False,1058,navigator,
False,False,False,1058,telethon,
False,False,False,1057,alsa,
False,False,False,1057,owasp,
False,False,False,1057,git-checkout,
False,False,False,1056,uipangesturerecognizer,
True,False,False,1055,throttling,
True,False,False,1055,facebook-page,
False,False,False,1054,openfiledialog,
False,False,False,1053,rich-text-editor,
False,False,False,1053,coldfusion-10,
False,False,False,1053,swift-protocols,
False,False,False,1052,shell-exec,
False,False,False,1052,sys,
False,False,False,1052,ghci,
False,False,False,1052,qlikview,
False,False,False,1052,android-viewholder,
True,False,False,1051,cil,
False,False,False,1051,gac,
True,False,False,1051,forward-declaration,
False,False,False,1051,shopware,
False,False,False,1051,symfony5,
False,False,False,1050,watin,
False,False,False,1050,clob,
False,False,False,1050,rounded-corners,
False,False,False,1050,box-api,
False,False,False,1050,isabelle,
False,False,False,1050,ios-autolayout,
False,False,False,1050,echarts,
True,False,False,1049,agile,
False,False,False,1049,decompiling,
True,False,False,1049,behavior,
False,False,False,1049,drawrect,
False,False,False,1049,locationmanager,
False,False,False,1048,nant,
False,False,False,1048,resourcedictionary,
False,False,False,1048,insertion-sort,
False,False,False,1048,nsoperationqueue,
False,False,False,1048,scalaz,
False,False,False,1048,sweetalert,
False,False,False,1047,git-diff,
False,False,False,1047,backwards-compatibility,
False,False,False,1047,rbac,
False,False,False,1046,goto,
False,False,False,1046,bpmn,
False,False,False,1046,runtimeexception,
False,False,False,1046,mongodb-java,
False,False,False,1046,dlib,
False,False,False,1046,elasticsearch-aggregation,
True,False,False,1045,performancecounter,
False,False,False,1045,rvalue-reference,
True,False,False,1045,global-asax,
False,False,False,1045,inappbrowser,
False,False,False,1044,database-partitioning,
False,False,False,1044,armadillo,
False,False,False,1044,mediarecorder,
False,False,False,1043,transactionscope,
False,False,False,1043,zero,
False,False,False,1043,pdb,
False,False,False,1043,iis-10,
False,False,False,1042,tslint,
False,False,False,1042,rollupjs,
False,False,False,1042,swiftui-list,
True,False,False,1041,date-arithmetic,
False,False,False,1041,polyline,
False,False,False,1041,source-maps,
False,False,False,1040,exit-code,
False,False,False,1039,iso,
False,False,False,1039,dot,
False,False,False,1038,spaces,
False,False,False,1038,apt-get,
False,False,False,1038,string-interpolation,
False,False,False,1038,heroku-postgres,
False,False,False,1038,wildfly-8,
True,False,False,1038,dask-distributed,
False,False,False,1037,effects,
False,False,False,1037,detect,
False,False,False,1037,ionic5,
False,False,False,1036,postscript,
False,False,False,1036,scaffolding,
False,False,False,1036,browser-automation,
False,False,False,1036,avaudiosession,
True,False,False,1035,recurrence,
False,False,False,1035,currying,
False,False,False,1035,minimum,
False,False,False,1035,asp.net-web-api-routing,
True,False,False,1034,mac-address,
True,False,False,1034,huffman-code,
False,False,False,1034,uikeyboard,
False,False,False,1034,cell-array,
False,False,False,1034,android-file,
False,False,False,1033,jtextpane,
False,False,False,1033,libc,
False,False,False,1033,buttonclick,
True,False,False,1033,portable-executable,
False,False,False,1033,naivebayes,
False,False,False,1033,codeigniter-4,
True,False,False,1032,nose,
False,False,False,1032,modx,
True,False,False,1032,imageicon,
False,False,False,1032,buildozer,
False,False,False,1032,android-proguard,
False,False,False,1031,cisco,
False,False,False,1031,ipv4,
False,False,False,1031,nstextfield,
False,False,False,1031,ag-grid-angular,
False,False,False,1031,azure-pipelines-yaml,
False,False,False,1030,edge-detection,
False,False,False,1030,pjsip,
False,False,False,1030,infinispan,
True,False,False,1029,pretty-print,
False,False,False,1029,spam,
False,False,False,1029,shift,
False,False,False,1029,unit-of-work,
False,False,False,1029,dalvik,
False,False,False,1029,radio-group,
False,False,False,1029,aws-code-deploy,
True,False,False,1029,kotlin-multiplatform,
False,False,False,1028,roc,
False,False,False,1028,python-3.9,
False,False,False,1027,pdfkit,
True,False,False,1027,non-ascii-characters,
False,False,False,1027,azure-cloud-services,
False,False,False,1027,microsoft-graph-sdks,
False,False,False,1026,gurobi,
False,False,False,1026,dart-polymer,
False,False,False,1025,glew,
False,False,False,1025,dart-pub,
False,False,False,1024,updating,
False,False,False,1024,servicebus,
True,False,False,1024,django-south,
False,False,False,1024,paypal-adaptive-payments,
False,False,False,1024,python-unicode,
False,False,False,1023,gnu-screen,
False,False,False,1023,access-modifiers,
False,False,False,1023,rails-migrations,
False,False,False,1023,extjs3,
False,False,False,1023,flask-login,
False,False,False,1022,m,
False,False,False,1022,boolean-expression,
False,False,False,1022,windows-applications,
False,False,False,1022,shapeless,
False,False,False,1022,macos-big-sur,
False,False,False,1021,custom-action,
True,False,False,1021,wpftoolkit,
False,False,False,1021,many-to-one,
False,False,False,1020,posixct,
True,False,False,1020,azure-pipelines-build-task,
False,False,False,1020,asp.net-core-identity,
False,False,False,1020,react-native-maps,
False,False,False,1020,kaggle,
False,False,False,1019,tail,
True,False,False,1019,custom-data-attribute,
False,False,False,1019,mdm,
False,False,False,1019,cloudera-cdh,
False,False,False,1018,calling-convention,
False,False,False,1018,string-length,
False,False,False,1018,swifty-json,
False,False,False,1017,raytracing,
False,False,False,1017,vega-lite,
False,False,False,1017,pysimplegui,
False,False,False,1016,tcpdump,
False,False,False,1016,jdialog,
False,False,False,1016,localdb,
True,False,False,1014,android-contentresolver,
False,False,False,1014,libvlc,
False,False,False,1014,shapely,
False,False,False,1013,surface,
False,False,False,1013,geodjango,
False,False,False,1012,winscp,
False,False,False,1012,lexer,
False,False,False,1011,infopath,
False,False,False,1011,business-objects,
False,False,False,1011,mule4,
False,False,False,1010,plc,
False,False,False,1010,xstream,
False,False,False,1010,javascript-framework,
False,False,False,1010,easeljs,
True,False,False,1010,knockout-2.0,
False,False,False,1010,spring-cloud-gateway,
False,False,False,1009,samba,
True,False,False,1009,google-cloud-ml,"[{'tags': ['firebase-admob', 'google-cloud-console', 'google-data-studio', 'google-cloud-dns', 'firebase-admin', 'stackdriver', 'google-cloud-sql', 'dialogflow-es-fulfillment', 'google-cloud-composer', 'google-cloud-speech', 'firebase-realtime-database', 'google-cloud-filestore', 'google-cloud-dataprep', 'google-cloud-marketplace', 'google-cloud-pubsub', 'google-cloud-firestore', 'firebase-assistant', 'cordova-plugin-firebasex', 'google-dataflow', 'google-cloud-armor', 'google-cloud-workstations', 'google-cloud-ai', 'google-cloud-deploy', 'google-cloud-dlp', 'google-cloud-tools', 'firebase-util', 'google-cloud-endpoints', 'firebase-performance', 'google-cloud-resource-manager', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-tasks', 'google-cloud-shell-editor', 'recaptcha-enterprise', 'google-app-engine-golang', 'google-app-engine-go', 'google-cloud-iot', 'google-cloud-launcher', 'google-container-registry', 'firebase-dynamic-links', 'firebase-app-indexing', 'maven-jib', 'google-cloud-ml', 'firebase-predictions', 'google-cloud-build', 'google-cloud-kms', 'google-cloud-recommendation', 'google-cloud-vertex-ai', 'firebase-queue', 'google-cloud-dataflow', 'google-cloud-spanner-emulator', 'apigee-baas', 'firebase-cloud-messaging', 'google-container-optimized-os', 'google-cloud-bigtable', 'google-cloud-vpn', 'google-cloud-registry', 'google-cloud-source-repos', 'firebase-invites', 'firebaseui', 'apigee', 'google-cloud-robotics', 'dialogflow-cx', 'firebase-crash-reporting', 'google-cloud-instance-template', 'google-cloud-platform', 'google-cloud-router', 'google-container-os', 'firebase-ab-testing', 'redux-saga-firebase', 'google-app-engine-patch', 'google-app-engine-python', 'google-cloud-code', 'gcloud', 'google-cloud-proxy', 'google-cloud-node', 'firebasesimplelogin', 'google-cloud-print-privet', 'google-cloud-healthcare', 'google-bigquery', 'cloud-document-ai', 'google-cloud-intellij', 'google-cloud-iam', 'google-cloud-instances', 'google-cloud-asset-inventory', 'rest-firebase', 'google-cloud-ml-engine', 'google-cloud-url-maps', 'google-cloud-http-load-balancer', 'google-cloud-translate', 'google-cloud-vision', 'google-cloud-identity', 'google-cloud-repository', 'google-cloud-cdn', 'google-anthos', 'google-cloud-powershell', 'google-cloud-language', 'google-cloud-billing', 'google-cloud-visualstudio', 'google-cloud-automl', 'firebase-app-check', 'google-cloud-tpu', 'google-container-builder', 'google-cloud-sdk', 'google-cloud-spanner', 'react-redux-firebase', 'dialogflow-es', 'google-cloud-error-reporting', 'google-cloud-functions', 'firebase-mlkit', 'firebase-security', 'google-cloud-metrics', 'firebase-hosting', 'google-cloud-messaging', 'google-app-engine-deploy', 'google-cloud-data-fusion', 'google-app-engine-launch', 'firebase-storage', 'firebase-job-dispatcher', 'google-app-engine-php', 'google-cloud-nl', 'google-cloud-test-lab', 'google-cloud-transcoder', 'react-native-firebase', 'google-cloud-logging', 'google-cloud-endpoints-v2', 'google-cloud-data-transfer', 'google-cloud-datastore', 'firebase-extensions', 'firebase-notifications', 'firebase-database', 'firebase-tools', 'google-cloud-php-client', 'google-cloud-storage-r', 'google-cloud-python', 'firebase-cli', 'google-migrate-for-compute-engine', 'firebase-test-lab', 'firebase-app-distribution', 'google-cloud-print', 'google-cloud-pubsublite', 'google-cloud-interconnect', 'nativescript-firebase', 'firebase-authentication', 'google-cloud-datalab', 'google-cloud-automl-nl', 'google-cloud-load-balancer', 'google-cloud-networking', 'firebase-machine-learning', 'firebase', 'firebase-polymer', 'jib', 'google-cloud-trace', 'google-cloud-monitoring', 'google-cloud-ops-agent', 'google-cloud-save', 'google-analytics-firebase', 'google-cloud-api-gateway', 'google-cloud-talent-solution', 'firebase-cloud-functions', 'google-cloud-dataproc-metastore', 'google-cloud-profiler', 'google-cloud-run', 'google-cloud-webrisk', 'google-prediction', 'firebase-remote-config', 'google-compute-engine', 'google-fusion-tables', 'google-cloud-cpp', 'google-cloud-scheduler', 'google-cloud-identity-aware-proxy', 'google-app-engine', 'firebase-in-app-messaging', 'google-kubernetes-engine', 'google-cloud-stackdriver', 'google-cloud-shell', 'firebase-analytics', 'google-cloud-ai-platform-pipelines', 'google-cloud-memorystore', 'google-cloud-storage', 'firebase-console', 'google-cloud-internal-load-balancer', 'google-translate', 'google-cloud-search', 'bigtable', 'google-cloud-debugger'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}]"
False,False,False,1009,npm-scripts,
False,False,False,1008,myisam,
False,False,False,1008,brackets,
False,False,False,1008,bandwidth,
False,False,False,1008,.net-framework-version,
False,False,False,1008,internal-server-error,
False,False,False,1008,word-embedding,
False,False,False,1007,isset,
False,False,False,1007,transitions,
False,False,False,1007,cakephp-2.1,
False,False,False,1007,pyspark-dataframes,
False,False,False,1006,class-library,
False,False,False,1006,linqpad,
False,False,False,1005,multiple-instances,
True,False,False,1005,parentheses,
False,False,False,1005,managed-bean,
True,False,False,1004,php-extension,
False,False,False,1004,multitasking,
True,False,False,1004,jboss-arquillian,
False,False,False,1003,findbugs,
False,False,False,1002,url-encoding,
